Detono;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000121l.djvu;222
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000121r.djvu;223
Dextrationem vocat;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000122l.djvu;224
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000122r.djvu;225
Dibapha purpura;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000123l.djvu;226
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000123r.djvu;227
Dies nascens;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000124l.djvu;228
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000124r.djvu;229
Dignanter;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000125l.djvu;230
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000125r.djvu;231
Dinumeratio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000126l.djvu;232
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000126r.djvu;233
Discerpo;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000127l.djvu;234
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000127r.djvu;235
Dispectio;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000128l.djvu;236
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000128r.djvu;237
Dissoluor;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000129l.djvu;238
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000129r.djvu;239
Diverbero;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000130l.djvu;240
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000130r.djvu;241
Do locum;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000131l.djvu;242
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000131r.djvu;243
Domi;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000132l.djvu;244
c.d.;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000132r.djvu;245
Dropax;http://ebuw.uw.edu.pl/Content/283674/Kt2i.djvu?djvuopts&page=00000133l.djvu;246
